"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","list-view-header","he-lazy-image src 2"
"https://www.hepsiemlak.com/mugla-dalaman-karacali-kiralik/daire/135033-156","29","12.000","15-03-2024","Kiralık Daire","3 +
                        1","145 m²","12
                      Yaşında","Ara Kat","Dalaman, Karaçalı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gezgin-gayrimenkul-135033","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/3/3/2/3/2/4/1709881995618-42323341.jpg","Gezgin Emlaktan Karacalida Geniş 3+1kiralik Ara Kat Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/3/0/5/3/1/b6bd95c8-6129-4118-9e3d-884c65661cc6.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-bahcelievler-kiralik/villa/133078-199","35","50.000","15-03-2024","Kiralık Villa","3 +
                        1","120 m²","6
                      Yaşında","","Bodrum, Bahçelievler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/funda-gayrimenkul-133078/sultan-funda-oruc-3524415","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/3/1/8/2/2/4/1709184664602-42281354.jpg","Bahçelievler De Senelik Kiralık Tek Katlı Bahçeli Villa.","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/5/1/4/4/2/5/3/92d6faff-d401-484b-9d50-29e6beb95a52.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-akyarlar-kiralik/mustakil-ev/79183-1938","24","60.000","05-04-2024","Kiralık Müstakil Ev","4 +
                        1","140 m²","16
                      Yaşında","Bahçe Katı","Bodrum, Akyarlar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/magna-gayrimenkul-79183","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/5/8/6/3/2/4/54a01358-e270-4d94-b6c2-8a0952c31355.jpeg","Bodrum Turgutreis'te Günışığı Sitesinde Eşyalı Kiralık","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/8/1/9/7/0/25929f58-70f9-48e9-8bee-04efb23608cc.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-konacik-kiralik/villa/5343-10597","29","90.000","04-04-2024","Kiralık Villa","5 +
                        1","493 m²","5
                      Yaşında","","Bodrum, Konacık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/7/4/3/4/2/4/1bc11fe1-19c7-4f5f-bc54-963e9e13b272.jpg","Bodrum Konacık Merkezi Konumda 5+1 Kiralık Müstakil Villa","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-yalikavak-kiralik/residence/34401-11709","29","750.000","05-04-2024","Kiralık Residence","3 +
                        1","265 m²","7
                      Yaşında","Bahçe Katı","Bodrum, Yalıkavak Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/net-istanbul-luxury-34401","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/7/1/7/5/1/4/242147aa-e02f-4fb3-a0b5-6c30acd477ff.jpg","Yalıkavak Tilkicik Koyunda Panoromik Deniz Manazaralı Kiralık Villa","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/0/4/4/3/0/838f4020-84c4-4dc4-8dda-1183370e1398.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-cami-kiralik/daire/144026-25","13","18.000","29-03-2024","Kiralık Daire","2 +
                        1","105 m²","4
                      Yaşında","2. Kat","Fethiye, Cami Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kaya-grup-fethiye-144026","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/8/7/7/3/2/4/3781c642-8051-44bc-8795-624b693caa13.jpeg","Cami Mahallesinde 2+1 Arakat Uzun Dönem Kiralık Eşyalı Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/2/0/4/4/1/fc195281-0e7e-48c7-acb4-b655478f543c.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-siteler-kiralik/daire/138476-152","9","200.000","27-03-2024","Kiralık Daire","2 +
                        1","75 m²","15
                      Yaşında","Çatı Katı","Marmaris, Siteler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/emlak-sepeti-48-138476","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/0/0/8/3/2/4/1710846794385-42380035.jpg","Marmaris Siteler'de Full Eşyalı, Sezonluk Kiralık Çatı Dairesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/4/8/3/1/407d6c60-a603-42b1-bf30-303804482de6.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gumbet-kiralik/residence/115016-956","13","50.000","16-04-2024","Kiralık Residence","2 +
                        1","85 m²","11
                      Yaşında","2. Kat","Bodrum, Gümbet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/asu-emlak-115016/asu-yalcin-2485707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/5/1/5/4/2/4/eea2f90c-b5fe-4ce1-bca7-ea90168e62f7.jpg","Bodrum Asarlık 2+1 Kiralık Residence","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/0/7/5/8/4/2/99adef90-afe0-4de4-9983-7c04906fd588.jpg"
"https://www.hepsiemlak.com/mugla-mentese-yerkesik-kiralik/daire/691694-622","8","10.000","29-03-2024","Kiralık Daire","2 +
                        1","110 m²","15
                      Yaşında","1. Kat","Menteşe, Yerkesik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ulgen-emlak-691694","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/3/6/0/4/2/4/1711289911-4137669-42406378.jpeg","Yerkesik Mahallesinde 2+1 Kiralık Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/9/6/1/9/6/b4fc418a-90d4-40e1-a4d0-07be1a59cb9e.jpg"
"https://www.hepsiemlak.com/mugla-dalaman-karacali-kiralik/daire/126543-446","14","10.000","29-03-2024","Kiralık Daire","2 +
                        1","100 m²","16
                      Yaşında","2. Kat","Dalaman, Karaçalı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/airport-emlak-126543","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/4/9/2/4/2/4/18c00ca1-225e-42b0-b25b-5511c17ae770.jpeg","Aırport Emlak'tan Dalaman Karaçalı'da 2+1 Kiralık Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/4/5/6/2/1/772c81b4-17f9-4666-8bc5-94ffd9806b1b.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-yalikavak-kiralik/villa/56203-4552","12","500.000","08-04-2024","Kiralık Villa","3 +
                        1","190 m²","5
                      Yaşında","","Bodrum, Yalıkavak Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/yalihan-gayrimenkul-56203/ayhan-kucuk-1045775","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/8/7/5/4/2/4/8f808a67-c274-4c90-b7e9-945834c9ceda.jpg","Bodrum Yalıkavak Özel Havuzlu 3+1 Aylık Kiralık Tek Katlı Villa","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/5/7/7/5/4/0/1/4d8c75eb-b0b7-4e24-a702-438e26fd489a.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-camkoy-kiralik/daire/142649-45","14","12.000","21-03-2024","Kiralık Daire","3 +
                        1","120 m²","15
                      Yaşında","Zemin","Fethiye, Çamköy Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/3/3/9/3/2/4/1711048995079-42393367.jpg","Hak Emlak'tan Fethiye Karaçulha Mahallesi'nde Kiralik 3+1 Kapali Mutfak Daire",""
"https://www.hepsiemlak.com/mugla-bodrum-peksimet-kiralik/daire/0-42485647","3","28.500","14-04-2024","Kiralık Daire","2 +
                        1","185 m²","1
                      Yaşında","Ara Kat","Bodrum, Peksimet Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/6/5/8/4/2/4/1713047216590-42485647.jpg","Bodrum Eşyalı Müstakil Bahçeli 2+1 Kiralik Daire",""
"https://www.hepsiemlak.com/mugla-ortaca-cayli-kiralik/daire/126009-277","14","14.500","08-04-2024","Kiralık Daire","3 +
                        1","145 m²","6
                      Yaşında","2. Kat","Ortaca, Çaylı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/murat-cimen-gayrimenkul-126009","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/3/4/7/4/2/4/1712571859665-42474335.jpg","Murat Çimen'den Ortaca Çayli'da 3+1 Kapali Mutfak Kiralık Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/0/0/6/2/1/ad36ec74-a175-4fc9-8e1c-c18c95e855c7.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/daire/28880-4582","19","150.000","11-03-2024","Kiralık Daire","3 +
                        1","85 m²","Sıfır Bina","Bahçe Katı","Bodrum, Gündoğan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/irmak-emlak-baglica-28880","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/6/4/9/4/1/4/4165b043-ba60-499b-927a-4a9cdac44050.jpg","Gündoğan'da Yaz Sezonu Kiralık Deniz Manzaralı Bahçe Katı Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/8/8/2/0/d312b8f9-1aec-4d73-aa96-d4e43966643e.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-cevat-sakir-kiralik/daire/143801-26","3","20.000","06-04-2024","Kiralık Daire","1 +
                        1","50 m²","Sıfır Bina","Bahçe Katı","Bodrum, Cevat Şakir Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/roses-homes-143801/gul-pekel-4051493","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/6/5/6/4/2/4/1712356585-0684571-42465630.jpeg","Bodrum Gümbet Yıllık 1+1 Daire","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/3/9/4/1/5/0/4/73634616-e295-45eb-9d75-be5d3b113ab2.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/137711-265","25","20.000","01-04-2024","Kiralık Daire","3 +
                        1","170 m²","15
                      Yaşında","3. Kat","Fethiye, Taşyaka Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/hk-grup-emlak-ve-yatirim-danismanligi-137711","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/7/7/3/1/1d822f04-6f6b-4388-a481-f9ed4c79360c.jpg","Taşyaka Mahallesi Merkezi Konumda 3+1 Çatı Dubleks Kiralık Daire",""
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/daire/83214-573","35","100.000","10-04-2024","Kiralık Daire","3 +
                        1","95 m²","4
                      Yaşında","Bahçe Katı","Bodrum, Geriş Mahallesi","","","Bodrum Yalıkavak'ta Marinaya 5dk Mesafede Kiralık Daire",""
"https://www.hepsiemlak.com/mugla-dalaman-merkez-kiralik/daire/141974-49","8","18.000","09-04-2024","Kiralık Daire","2 +
                        1","110 m²","8
                      Yaşında","En Üst Kat","Dalaman, Merkez Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gizem-emlak-141974","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/7/9/1/4/1/71e68cf5-adb7-4556-a017-6d28d2b20616.jpg","Kiralık Lüx Daire",""
"https://www.hepsiemlak.com/mugla-bodrum-cirkan-kiralik/daire/131137-303","8","22.000","13-04-2024","Kiralık Daire","2 +
                        1","85 m²","10
                      Yaşında","Bahçe Katı","Bodrum, Çırkan Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/0/8/8/3/2/4/1710962976-5294561-42388044.jpeg","Bodrum Konacık’da Bahçe Katı Sıfır Tadilatlı 2+1  Daire",""
"https://www.hepsiemlak.com/mugla-milas-oren-kiralik/daire/139252-75","8","20.000","15-04-2024","Kiralık Daire","2 +
                        1","110 m²","2
                      Yaşında","2. Kat","Milas, Ören Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/destan-gayrimenkul-139252","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/4/6/2/3/2/4/1709910090533-42326492.jpg","Muğla Milas Ören Kiralık Eşyalı  Yapılı Dekorlu Denize Yakın Lokasyonlu Ferah Balkonlu Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/5/2/9/3/1/fcd181bf-ce9a-4fce-bc71-24bf3501434d.jpg"
"https://www.hepsiemlak.com/mugla-koycegiz-yangi-kiralik/daire/82884-1328","18","15.000","02-04-2024","Kiralık Daire","3 +
                        1","181 m²","10
                      Yaşında","Yüksek Giriş","Köyceğiz, Yangı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-82884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/8/3/5/3/2/4/1710399090-718544-42353844.jpeg","Köyceğiz/yangı Mah. 3+1 Yarı Müstakil Kiralık Ev","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/8/8/2/8/0/b0b1033e-def7-4834-b768-b78c05536ebb.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-orhaniye-kiralik/mustakil-ev/142859-10","5","10.000","13-04-2024","Kiralık Müstakil Ev","2 +
                        1","62 m²","6
                      Yaşında","","Marmaris, Orhaniye Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/2/5/8/4/2/4/1713031127-229027-42485220.jpeg","Marmaris Orhaniye Mahallesi’nde",""
"https://www.hepsiemlak.com/mugla-koycegiz-yayla-kiralik/mustakil-ev/142544-38","5","1.500","19-03-2024","Kiralık Müstakil Ev","2 +
                        1","75 m²","2
                      Yaşında","","Köyceğiz, Yayla Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ozcelik-yapiinsaat-142544","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/7/9/0/3/2/4/33760f41-6025-41ca-a87d-a257c6243366.jpg","Özçelik Yapı & İnşaat Gayrimenkul'den Yayla (ağla)'da Günlük / Haftalık Kiralık Evlerimiz","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/5/2/4/1/8610544f-5313-4db5-8d78-60c0e72cdc8d.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-akcaalan-kiralik/daire/6449-1834","","20.000","06-04-2024","Kiralık Daire","3 +
                        1","120 m²","11
                      Yaşında","1. Kat","Bodrum, Akçaalan Mahallesi","","","S-A-K-A-L-L-I-Dan Turgutreiste 3+1 Ebeveyn Banyolu Kiralık Daire",""
"https://www.hepsiemlak.com/mugla-bodrum-bitez-kiralik/daire/26207-3096","17","25.000","05-04-2024","Kiralık Daire","2 +
                        1","100 m²","20
                      Yaşında","1. Kat","Bodrum, Bitez Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/7/3/4/4/2/4/1711979474-0165381-42443752.jpeg","Bitez’de Merkezi Konumda 2+1 Geniş Alt Kat Daire",""
"https://www.hepsiemlak.com/mugla-mentese-orhaniye-kiralik/daire/49859-1539","30","30.000","29-02-2024","Kiralık Daire","5 +
                        1","220 m²","33
                      Yaşında","3. Kat","Menteşe, Orhaniye Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/4/2/2/2/6/6/7/2/3ebe7a39-c1e0-491d-90d4-7fa682f59766.jpg","Muğlametropol Emlak'tan Merkez'de Orhaniye Mahallesi'nde Kiralık  5+1 Dubleks Daire",""
"https://www.hepsiemlak.com/mugla-ortaca-cayli-kiralik/daire/98640-965","13","9.500","02-04-2024","Kiralık Daire","1 +
                        1","65 m²","Sıfır Bina","Yüksek Giriş","Ortaca, Çaylı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gunaydin-gayrimenkul-98640","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/4/1/6/3/2/4/5b9f8717-8065-40e2-b68a-bc1d08470b1f.jpg","Ortaca Çaylı Mahallesinde 1+1 Dairemiz Kiralıktır","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/4/6/8/9/0/72931a8a-7421-46f7-8aad-944ccd7e8c58.jpg"
"https://www.hepsiemlak.com/mugla-ortaca-dalyan-kiralik/villa/142153-33","19","30.000","06-04-2024","Kiralık Villa","4 +
                        1","180 m²","11
                      Yaşında","Bahçe Katı","Ortaca, Dalyan Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/han-yapi-gayrimenkul-142153","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/6/9/6/4/2/4/d59d205e-502a-4107-b966-557d0462ba5f.jpeg","Muğla Ortaca Dalyan Da Eşyalı Kiralık Villa","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/5/1/2/4/1/16a419b3-7ce5-4db8-b88c-0d87c531e4ca.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-gokceovacik-kiralik/villa/136145-21","35","60.000","06-04-2024","Kiralık Villa","5 +
                        1","150 m²","5
                      Yaşında","Bahçe Katı","Fethiye, Gökçeovacık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/turkuaz-villa-136145","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/2/7/6/4/2/4/3e8c2112-d743-4567-9cd7-129ed612e077.jpeg","Göcek Gökçeovacık Kiralık Havuzlu Harika Bir Villa (hilltop)","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/1/6/3/1/2bbb5354-4bb6-47b4-95d9-6ceac704b6fa.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-karabag-kiralik/daire/142707-7","24","30.000","13-04-2024","Kiralık Daire","2 +
                        1","95 m²","7
                      Yaşında","Bahçe Katı","Bodrum, Karabağ Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-bulut-gayrimenkul-142707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/4/6/6/4/2/4/7c9780f9-b673-4ab4-a987-5cf00284864d.jpg","*turgutreis Merkezi Lokasyonda Bahçe Katı 2+1 Daire* Yıllık Kiralık","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/7/2/4/1/219b4940-6bc7-4c7d-9886-8ba0c40310aa.jpg"
"https://www.hepsiemlak.com/mugla-milas-cokertme-kiralik/daire/140873-29","16","12.000","05-04-2024","Kiralık Daire","2 +
                        1","80 m²","6
                      Yaşında","En Üst Kat","Milas, Çökertme Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/8/1/6/4/2/4/06e7f18e-836a-40f7-a60a-7e41fd378b2d.jpg","Bodrum Çökertmede 2+1 Köy İçinde Yıllık Kiralık Daire",""
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/daire/0-42456661","15","27.000","04-04-2024","Kiralık Daire","2 +
                        1","75 m²","3
                      Yaşında","Ara Kat","Bodrum, Gündoğan Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/6/6/5/4/2/4/pQsLc4r30hes6U6pOlrsH.jpg","Gündoğan Deniz Ve Doğa Manzaralı Kiralık Daire",""
"https://www.hepsiemlak.com/mugla-ortaca-bahcelievler-kiralik/daire/142777-53","21","13.000","07-04-2024","Kiralık Daire","3 +
                        1","140 m²","5
                      Yaşında","Yüksek Giriş","Ortaca, Bahçelievler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ari-gayrimenkul-142777","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/7/9/4/4/2/4/ec05bb8f-adfe-465f-a215-4284aa84f608.jpeg","Muğla Ortaca Bahçeli Evlerde Kiralık 3+1 Yüksek Giriş Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/7/7/2/4/1/d89c7c77-c588-47b0-9848-e26a60c6c6e5.jpg"
"https://www.hepsiemlak.com/mugla-bodrum-golkoy-kiralik/daire/142716-5","16","25.000","01-04-2024","Kiralık Daire","1 +
                        1","65 m²","20
                      Yaşında","Zemin","Bodrum, Gölköy Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/bodrum-invest-emlak-danismanligi-142716","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/8/1/4/4/2/4/650e9103-b093-455b-a94b-ef2700612aaa.jpg","Bodrum Gölköy De Eşyalı Havuzlu Sitede Kiralık 1+1 Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/1/7/2/4/1/5c887f3e-7866-43c8-9055-24fe1431fe0a.jpg"
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/138895-36","16","18.000","30-03-2024","Kiralık Daire","3 +
                        1","110 m²","5
                      Yaşında","3. Kat","Menteşe, Kötekli Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/murat-gezek-gayrimenkul-138895","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/4/7/3/4/2/4/4e3c136a-5994-494d-ad57-798c5ca5e97b.jpeg","Kiralık 3+1 Daire","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/8/8/3/1/704736ea-44ab-4b23-9b96-48187b558d7f.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-yeni-kiralik/daire/132669-118","17","13.000","15-04-2024","Kiralık Daire","3 +
                        1","125 m²","15
                      Yaşında","Çatı Katı","Fethiye, Yeni Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/9/5/2/4/2/4/1711620344644-42425915.jpg","Fethiye Yeni Mahallede Kiralık 3+1",""
"https://www.hepsiemlak.com/mugla-koycegiz-beyobasi-kiralik/daire/138803-76","15","12.000","05-04-2024","Kiralık Daire","3 +
                        1","130 m²","10
                      Yaşında","2. Kat","Köyceğiz, Beyobası Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ulas-yapi-gayrimenkul-danismanligi-138803","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/1/2/2/4/2/4/31ccdc93-3f90-4cfa-9963-044756ad8ec0.jpg","Ulaş Yapı Emlak'tan Köyceğiz Beyobasın'da 3+1 Kiralık Bahçeli Daire.","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/0/8/8/3/1/3533c303-7caf-4a62-8cea-217cc7a9a567.jpg"
"https://www.hepsiemlak.com/mugla-fethiye-tasyaka-kiralik/daire/0-42418432","28","13.000","04-04-2024","Kiralık Daire","2 +
                        1","85 m²","15
                      Yaşında","Yüksek Giriş","Fethiye, Taşyaka Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/4/8/1/4/2/4/1711488880185-42418432.jpg","Fethiye 13.000tl. Kiralık Satılık 3.500.000tl.",""
"https://www.hepsiemlak.com/mugla-fethiye-akarca-kiralik/villa/144149-2","36","55.000","24-03-2024","Kiralık Villa","4 +
                        1","260 m²","Sıfır Bina","Bahçe Katı","Fethiye, Akarca Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/7/5/0/4/2/4/4240fb7f-334c-4db0-8196-38aecb3688aa.jpeg","Akarca Da Sahile 300 M Yürüme Mesafesi Sıfır Uzun Dönem Villa",""
"https://www.hepsiemlak.com/mugla-dalaman-merkez-kiralik/daire/141183-108","43","10.000","22-03-2024","Kiralık Daire","3 +
                        1","140 m²","16
                      Yaşında","2. Kat","Dalaman, Merkez Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/hfz-gayrimenkul-141183","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/8/1/1/4/1/5c6acc9e-bcc6-4f11-ae9f-3fd05cfee44d.jpg","Hfz Gayrimenkulden Merkezi Konumda Kapalı Mutfak 3+1 Daire",""
