"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","list-view-header","list-view-location","celly 4","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/65747-1602","35","800.000","13-04-2024","Kiralık Villa","5 +
                        1","177 m²","Sıfır Bina","(2a1602) Alaçatı Merkezde, Bağımsız Bahçeli, Özel Havuzlu Taş Tripleks Villa","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/4/0/4/7/3/51ee02e3-8069-4664-b62d-18bd294aeaf7.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/65747-1354","42","400.000","03-04-2024","Kiralık Villa","4 +
                        1","130 m²","5
                      Yaşında","(s1354) Göbene Mevkii, Havuzlu Butik Site, Bağımsız, 4+1 Taş Vil.","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/7/9/0/8/5/3/a2881bd1-b423-4381-bdb3-b6fb54f12737.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-menderes-ozdere-cumhuriyet-kiralik/mustakil-ev/31745-20755","19","11.000","20-02-2024","Kiralık Müstakil Ev","2 +
                        1","100 m²","9
                      Yaşında","Müstakil Taş Ev Mandalina Bahçesi İçinde 2+1","Menderes, Özdere Cumhuriyet Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/6/6/7/1/2/4/1707423561989-42176699.jpg","",""
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/21001-17374","25","10.000","01-03-2024","Kiralık Daire","2 +
                        1","90 m²","20
                      Yaşında","Balatçıkda Kiralık 2+1 Doğalgazlı+balkonlu Çiğli Serkan Dan","Çiğli, Balatçık Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/8/8/8/2/2/4/07edec3c-811c-401b-b295-d2714d8166ec.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/daire/93598-868","12","200.000","05-04-2024","Kiralık Daire","1 +
                        1","60 m²","5
                      Yaşında","Alaçatı Gayrimenkul'den  Alaçatı Merkeze Yakın Yaz  Sezonu İçin Kiralık Daire..","Çeşme, Alaçatı Mahallesi","Bahçe Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/2/2/5/4/9/3/3db3dcfb-2e10-4669-bac5-0be98cc0db33.jpg","https://www.hepsiemlak.com/emlak-ofisi/alacati-gayrimenkul-93598","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/9/5/3/9/0/db8531c2-d7c0-412e-990b-32dad2d6b1dd.jpg"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/65747-1193","35","240.000","03-04-2024","Kiralık Villa","4 +
                        1","140 m²","5
                      Yaşında","(a1193) Merkeze Yakın, Özel Havuz, Geniş Bahçe, 4+1 Taş Villa.","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/4/8/9/9/4/3/ac33205e-90d6-428c-820e-21cceb2f5524.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-cesme-reisdere-kiralik/yazlik/65747-905","35","400.000","17-03-2024","Kiralık Yazlık","3 +
                        1","130 m²","1
                      Yaşında","(s905) Köy İçine Yakın, Geniş Bahçeli, Özel Havuzlu, Taş Villa.","Çeşme, Reisdere Mahallesi","Villa Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/3/3/0/1/3/3/7995ee76-c7ba-4280-b063-f7ded197f589.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-cigli-sirintepe-kiralik/daire/21001-17444","21","5.000","13-03-2024","Kiralık Daire","2 +
                        1","72 m²","25
                      Yaşında","Şirintepede Kiralık 2+1 Müstakil Ev 70 M2 Çiğli Serkan Dan","Çiğli, Şirintepe Mahallesi","1. Kat","","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/yazlik/65747-811","35","250.000","06-04-2024","Kiralık Yazlık","4 +
                        1","130 m²","4
                      Yaşında","(a811) Plaja Yakın, Modern Tasarım, Bağımsız Havuz, 4+1 Villa.","Çeşme, Alaçatı Mahallesi","Villa Katı","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747",""
"https://www.hepsiemlak.com/izmir-seferihisar-tepecik-kiralik/daire/31745-16971","14","40.000","25-03-2024","Kiralık Daire","1 +
                        1","90 m²","12
                      Yaşında","Seferihisar Akarca'da Kiralık Bahçeli Daire","Seferihisar, Tepecik Mahallesi","Bahçe Katı","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/yazlik/65747-1638","34","325.000","30-03-2024","Kiralık Yazlık","3 +
                        1","130 m²","7
                      Yaşında","(s1638) Denize, Plaja Yakın, Bağımsız Geniş Bahçe, Taş Dublex.","Çeşme, Alaçatı Mahallesi","Villa Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/2/5/9/9/7/3/fcb7500b-bf2f-43a5-b9fc-ba84ad86f8c2.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/21001-17601","15","31.000","08-04-2024","Kiralık Daire","3 +
                        1","120 m²","30
                      Yaşında","Çiğli Serkan Emlak Dan Eşyalı Daire Bostanlıda","Karşıyaka, Bostanlı Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/5/3/7/4/2/4/443213e6-4d2a-4a66-b096-480588663922.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-sifne-kiralik/yazlik/65747-1176","34","140.000","13-04-2024","Kiralık Yazlık","4 +
                        1","140 m²","3
                      Yaşında","(a1176) Ilıca'ya Yakın, Havuzlu Butik Sitede, 4+1 Kiralık Villa","Çeşme, Şifne Mahallesi","Villa Katı","https://hecdn01.hemlak.com/mncropresize/182/137/2/2/7/9/5/8/4/3/c292f520-c9ab-4c9a-82c9-90fac2db0552.jpeg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-org-nafiz-gurman-kiralik/daire/21001-17432","12","17.000","12-03-2024","Kiralık Daire","2 +
                        1","90 m²","20
                      Yaşında","Nafiz Gürmanda Kiralık Eşyalı 2+1 Balkonlu Çiğli Serkan Dan","Bayraklı, Org. Nafiz Gürman Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/6/4/4/3/2/4/6f4dbf26-0202-4a06-ac2f-5b97791b2155.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-dalyan-kiralik/villa/65747-1690","31","300.000","30-03-2024","Kiralık Villa","3 +
                        1","160 m²","15
                      Yaşında","(s1690) Köy İçi, Marina Yürüme Mesafesi, Plaja Yakın, 3+1 Villa.","Çeşme, Dalyan Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/8/7/6/9/8/3/ce2eecc6-4994-4260-b9b5-ea8071772ca0.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-gumuspala-kiralik/daire/21001-17612","9","8.000","08-04-2024","Kiralık Daire","1 +
                        1","60 m²","25
                      Yaşında","Gümüşpalada Kiralık Eşyasız 1+1 Kapalı Mutfak Çiğli Serkan Dan","Bayraklı, Gümüşpala Mahallesi","Giriş Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/1/5/7/4/2/4/bc1f6b3d-f902-4eda-ba72-a4fdfeef1d5e.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/65747-1181","31","700.000","18-03-2024","Kiralık Villa","3 +
                        1","120 m²","4
                      Yaşında","(s1181) Denize, Plaja Yakın, Özel Havuz, Modern Tasarım Villa.","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/0/9/3/9/4/3/f53eafd7-af91-4999-98f9-b0ddd85e27f1.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-menemen-ahihidir-kiralik/daire/21001-17342","9","10.000","24-02-2024","Kiralık Daire","2 +
                        1","95 m²","Sıfır Bina","Menemen Asarlıkda İncirli Pınar Arakat Sıfır 2+1 Kapalı Mutfak Daire","Menemen, Ahıhıdır Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/8/5/2/2/4/f1164510-e05d-478d-b928-f84967e6dcc3.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/65747-1686","30","600.000","30-03-2024","Kiralık Villa","3 +
                        1","130 m²","5
                      Yaşında","(s1686) Göbene Mevkiinde, Özel Havuzlu, Bağımsız Kiralık Villa","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/6/1/5/8/8/3/215d3d01-408d-4d08-8aaa-eff7e3070ffb.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/21001-17307","8","18.000","20-02-2024","Kiralık Daire","2 +
                        1","85 m²","10
                      Yaşında","Çigli Ataşehirde Dogalgazlı 2+1 Arakat Açık Mutfak Yapılı Daire Çigli Serkan Emlak Güvencesiyle","Çiğli, Balatçık Mahallesi","4. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/7/5/3/2/2/4/edae5688-d9cc-4892-ad24-45a63ae643c8.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/65747-1673","30","750.000","15-04-2024","Kiralık Villa","3 +
                        1","150 m²","4
                      Yaşında","(s1673) Özel Havuzlu, Alaçatı Merkeze Yakın, Kiralık Müstakil Villa","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/6/6/8/6/8/3/43c0ecd4-c041-4855-87f3-2f0c23913b15.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-urla-bademler-kiralik/villa/125876-1628","12","25.000","17-02-2024","Kiralık Villa","3 +
                        1","140 m²","10
                      Yaşında","Bademler Köy İçinde 3+1 Villa Garajlı","Urla, Bademler Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/3/6/5/5/1/4/1696081161-182251-41556393.jpeg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg"
"https://www.hepsiemlak.com/izmir-cesme-sifne-kiralik/villa/65747-1178","30","400.000","13-04-2024","Kiralık Villa","4 +
                        1","130 m²","3
                      Yaşında","(s1178) Ilıca'ya Yakın, Havuzlu Butik Sitede, 4+1 Kiralık Villa","Çeşme, Şifne Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/8/6/0/0/6/8/4/3/eac5b57c-fb15-49e1-91df-9d9d09c36476.jpeg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/21001-17591","4","9.000","05-04-2024","Kiralık Daire","1 +
                        1","55 m²","5
                      Yaşında","Seyrekde Kiralık Eşyalı 1+1 Çiğli Serkan Dan","Menemen, İnönü Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/6/3/6/4/2/4/1241d421-82b4-4889-8a81-9022d5838665.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-sifne-kiralik/yazlik/65747-1033","30","190.000","24-03-2024","Kiralık Yazlık","4 +
                        1","270 m²","11
                      Yaşında","(a1033) Denize Yakın, Özel Havuzlu, Bahçeli, Kiralık Tripleks","Çeşme, Şifne Mahallesi","Villa Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/0/2/1/6/3/3/5c4fa3fd-628d-4407-8f7d-496ef0791303.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-cumhuriyet-kiralik/daire/21001-17493","35","18.000","16-03-2024","Kiralık Daire","3 +
                        1","120 m²","20
                      Yaşında","İnönü Mahallesi Kiralık Eşyalı 3+1 Doğalgazlı Çiğli Serkan Dan","Karşıyaka, Cumhuriyet Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/5/5/6/3/2/4/859f51bc-cf7b-40d9-b123-300a3f12a89a.jpg","",""
"https://www.hepsiemlak.com/izmir-menemen-incirli-pinar-kiralik/daire/21001-17449","33","10.000","13-03-2024","Kiralık Daire","3 +
                        1","122 m²","15
                      Yaşında","Asarlık Da Kiralık Yapılı 3+1 Doğalgaz Kombili  Balkonlu Çiğli Serkan Dan","Menemen, İncirli Pınar Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/5/9/4/3/2/4/98fde84d-4149-40e0-a393-2449e2c2cf93.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/65747-704","27","250.000","15-04-2024","Kiralık Villa","3 +
                        1","120 m²","8
                      Yaşında","(s704) Alaçatı'da Merkeze, Denize, Marketlere Yakın, Verandalı, Bahçeli Villa.","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/5/1/3/0/0/3/f48100e4-10ac-4228-ae3f-8418738cf40c.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/21001-17399","35","15.000","07-03-2024","Kiralık Daire","2 +
                        1","97 m²","20
                      Yaşında","Balatçık Kiralık 2+1 Parke Banyo Yapılı Teslim Edilecek Serkan","Çiğli, Balatçık Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/6/9/1/3/2/4/da60b7fa-071c-4680-a6f9-a9d026c6f6ee.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-yali-kiralik/yazlik/65747-1778","26","250.000","01-04-2024","Kiralık Yazlık","3 +
                        1","250 m²","1
                      Yaşında","(a1778) Denize 20 Mt, Özel Havuz, Markete Yakın, Bağımsız Villa","Çeşme, Yalı Mahallesi","Villa Katı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/9/7/8/1/0/4/9406dd3f-5a6f-425b-860a-d1f56fd11d0e.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg"
"https://www.hepsiemlak.com/izmir-cesme-16-eylul-kiralik/daire/125876-1400","3","250.000","27-01-2024","Kiralık Daire","3 +
                        1","130 m²","3
                      Yaşında","Çeşme Ayasaranda Residence Da 3+1","Çeşme, 16 Eylül Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/4/4/2/1/1/4/9dc3fd75-bbe3-444f-a663-cb1ad61303f3.jpeg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg"
"https://www.hepsiemlak.com/izmir-menemen-ataturk-kiralik/daire/21001-17245","34","13.500","07-02-2024","Kiralık Daire","3 +
                        1","125 m²","10
                      Yaşında","Çiğli Serkan Emlak Dan Menemende Kiralık 3+1 Daire","Menemen, Atatürk Mahallesi","Giriş Katı","","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/yazlik/65747-1676","23","375.000","08-04-2024","Kiralık Yazlık","4 +
                        1","250 m²","1
                      Yaşında","(a1676) Özel Havuz Ve Bahçeli, Alaçatı Merkeze Yakın, Kiralık Villa","Çeşme, Alaçatı Mahallesi","Villa Katı","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747",""
"https://www.hepsiemlak.com/izmir-cigli-kucuk-cigli-kiralik/daire/21001-17185","38","12.000","26-01-2024","Kiralık Daire","3 +
                        1","125 m²","12
                      Yaşında","Çigli K Çigli Dogalgazlı Arakat 3+1 Daire Çigli Serkan Emlak Güvencesiyle","Çiğli, Küçük Çiğli Mahallesi","2. Kat","","",""
"https://www.hepsiemlak.com/izmir-menemen-yahselli-kiralik/daire/21001-17125","37","11.000","20-01-2024","Kiralık Daire","3 +
                        1","125 m²","15
                      Yaşında","Menemen Yahşelide Asansörlüde 3+1 Daire Çigli Serka Emlak Güvencesiyle","Menemen, Yahşelli Mahallesi","7. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/0/7/7/0/2/4/ef507916-36c7-41eb-a736-947909314227.jpg","",""
"https://www.hepsiemlak.com/izmir-cigli-evka-2-kiralik/daire/21001-17481","28","22.500","15-03-2024","Kiralık Daire","3 +
                        1","122 m²","20
                      Yaşında","Evka 2 De Kiralık Eşyalı 3+1 Doğalgaz+balkon+asansör Çiğli Serkan Dan","Çiğli, Evka - 2 Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/8/1/6/3/2/4/56d9a734-5206-45e8-814c-7b84c5132019.jpg","",""
"https://www.hepsiemlak.com/izmir-menemen-irmak-kiralik/daire/21001-17406","26","12.000","08-03-2024","Kiralık Daire","2 +
                        1","92 m²","15
                      Yaşında","Asarlık Da Kiralık Eşyasız 2+1 Doğalgazlı Verilecek Çiğliserkan","Menemen, Irmak Mahallesi","Yüksek Giriş","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/5/6/2/3/2/4/067c1de2-28ec-4f26-be44-3b067b976909.jpg","",""
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-kiralik/daire/21001-17225","24","14.500","05-02-2024","Kiralık Daire","1 +
                        1","60 m²","5
                      Yaşında","Menemen Koyunderede Eşyalı Arakat 1+1 Daire Çigli Serkan Emlak","Menemen, 85. Yıl Cumhuriyet Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/7/9/5/1/2/4/6063336e-5c88-40ef-ac5b-b515554ab20e.jpg","",""
"https://www.hepsiemlak.com/izmir-cigli-guzeltepe-kiralik/daire/21001-17288","14","1.725.000","16-02-2024","Kiralık Daire","2 +
                        1","138 m²","20
                      Yaşında","Güzeltepede Satılık 138m2 Arsa Üzerinde 80 M2 Müstakil Ev Çiğli Serkan","Çiğli, Güzeltepe Mahallesi","1. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/5/4/1/2/2/4/ff191a8e-2d1d-4d3d-a3a3-3af37c23cd92.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/125876-1922","4","200.000","09-04-2024","Kiralık Villa","4 +
                        1","200 m²","10
                      Yaşında","Alaçatı Havuzlu","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/3/2/9/1/2/4/1707730563-676888-42192301.jpeg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg"
"https://www.hepsiemlak.com/izmir-menemen-kasimpasa-kiralik/daire/21001-17474","13","20.000","14-03-2024","Kiralık Daire","2 +
                        1","92 m²","20
                      Yaşında","Kasımpaşada Kiralık 2+1 Doğalgazlı+balkonlu Çiğli Serkan Dan","Menemen, Kasımpaşa Mahallesi","2. Kat","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/8/7/5/3/2/4/4dc67cc1-c438-46dd-b443-4dd6e0599285.jpg","",""
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/125876-1399","4","200.000","09-04-2024","Kiralık Villa","3 +
                        1","150 m²","26
                      Yaşında","Alaçatı Güvenlikli Havuzlu Sitede","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/4/4/2/1/1/4/906d2dcf-f49a-4304-8e98-32d2e7377144.jpeg","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg"
